query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,2,JOB_0123097,0.5912616848945618,R&D Project Manager,Diverse Lynx,Buffalo-Niagara Falls Area,Mid senior,Onsite,"Project Planning, Jira, Confluence, Stakeholder Communication, Domain Expertise, PLM, Regulatory Compliance, Product Claims, Technical Leadership, Risk Management, Mitigation Plans, Resource Allocation, Budgeting, Cost Management, Testing, Quality Assurance, Documentation, Collaboration, Bitbucket, Continuous Improvement, Solution Design, Development, Domaindriven Development, Project Management, Technical Project Manager, PMP, PRINCE2, CSM",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,3,JOB_0255115,0.5861170887947083,Associate Project Manager (Natural Health Company),AlgaeCal Inc.,"Vancouver, British Columbia, Canada",Associate,Onsite,"Jira, Gantt charts, Google Drive, Digital marketing, Ecommerce, Agile methodology, Project management, Project life cycles, Communication, Risk assessment, Stakeholder management, Project scheduling, Time management, Budget management, Team collaboration, Problemsolving, Leadership, Analytical skills, Attention to detail, Organization skills, Written and verbal communication skills, Presentation skills, Ability to work independently and as part of a team, Ability to work under pressure, Ability to meet deadlines, Ability to learn new things quickly",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,4,JOB_0217468,0.5847349166870117,Software Team Lead,ADLIB Recruitment | B Corp™,"Great Malvern, England, United Kingdom",Mid senior,Onsite,"Scrum, Agile, .Net, C#, Offshore resource management, Project management, Jira, Azure DevOps, Unit Testing, TDD, BDD, Requirements management, Software engineering, Technical leadership, Mentoring",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,5,JOB_0283760,0.5847178101539612,Sr. Scrum Master,"Aperio Global, LLC","Washington, DC",Mid senior,Onsite,"Jira, Scrum processes, Safe, Agile development, DevOps, Continuous integration, Continuous testing, Testdriven development, Behaviordriven development, Scrum Master, Agile certifications, Technical documentation, Confluence, Radio transmitters, Radar, Antennas, Satellites, Radio spectrum",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,6,JOB_0342270,0.5728281736373901,Project Manager,Dice,"Madison, WI",Mid senior,Onsite,"Project Management, Agile/Scrum, Azure DevOps, TFS, Jira, Accounting, Case Management",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,7,JOB_0292023,0.5686042904853821,Agile Cloud Project Manager,Scientific Research Corporation,"Charleston, SC",Mid senior,Onsite,"Agile methodologies, Project management, Scrum, Kanban, Lean, DevOps, CI/CD, Git, Jira, Microsoft 365, Microsoft Power Platform, Cloud computing, Software development life cycles, Coding languages, Azure, AWS, Project management tools, Risk assessment, Time/priority management, Budgeting, Resource allocation, Communication, Problemsolving, Analytical skills, U.S. CITIZENSHIP, U.S. GOVERNMENT SECURITY CLEARANCE",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,8,JOB_0449107,0.5669870376586914,Senior Project Manager,Michael Page,"Melbourne, Victoria, Australia",Mid senior,Onsite,"Software Delivery, Agile Delivery, Professional Services, Project Management, Project Execution, Budget Management, Timeline Management, Resource Management, Quality Assurance, Execution Planning, Roadblock Resolution, Interdependency Management, Negotiation, Customer Focus, External Partner Management, Vendor Management, Customer Relationship Management, Communication, Influence, Leadership",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,9,JOB_0342401,0.5648886561393738,ERP Project Manager (REMOTE),Tech Firefly,"Palo Alto, CA",Mid senior,Onsite,"Project Management, Contract Lifecycle Management (CLM), ERP, Workday, iCertis, Contract Negotiation, Risk Management, Stakeholder Management, Communication, Budget Management, Project Planning, Project Execution, PostProject Evaluation, Business Administration, Legal Teams, Collaboration, Deadlines, Quality Management",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,10,JOB_0425955,0.5602107644081116,Project Manager III- Remote,eStaffing Inc.,"Madison, WI",Mid senior,Onsite,"Project Management, Agile Methodologies, Scrum, ETL, Data Conversion, MDM, Project Scope, Project Schedule, Progress Reports, Risk Management, Team Development, Resource Management, Quality Review, Data Management, Release Management, Service Requests, Incident Management, JIRA, Service Level Agreements, Data Management Software Upgrades, Operational Processes, Communication, Interpersonal Skills, Collaboration, Team Building, Presentations, Agile Project Management Tools, Jira, SAFe (Scaled Agile Framework)",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,11,JOB_0026272,0.5559431910514832,Project Manager - IT PMO,"Market America, Inc.","Greensboro, NC",Mid senior,Onsite,"Agile, MS Office, Confluence, Jira, Scrum, SDLC, GAP analysis, Conflict management, Project management, People management, Business management, Software, Techincal skills, Ecommerce, Retail systems, Cloud computing, SQL",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,12,JOB_0286609,0.5540692210197449,Program Manager,"PeopleSERVE, Inc.","Quincy, MA",Mid senior,Onsite,"Agile, SAFe, Scrum, Jira, Program management, Project management, PMP certification, Datadriven decision making, Waterfall, Risk management, Resource management, Escalation, Project delivery, KPI's, OKRs, Portfolio financials, IT controls, Budget management, Financial cadences, BAchelor's degree in relevant field, Financial acumen, Communication skills, Interpersonal skills, Analytical skills, Problemsolving skills, Collaboration, Crossfunctional teamwork, Strong experience in agile tools, Experience with transformation, Experience delivering projects in retail industry",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,13,JOB_0396062,0.5540549755096436,Sr. Project Manger,Government Entity,"Regina, Saskatchewan, Canada",Mid senior,Onsite,"Project Management, PMP Certification, Project Management Methodologies (RUP Waterfall Agile Six Sigma), Microsoft Project Server, SharePoint, Jira, Customer Information System, Work Management, Call Center Technologies, Interactive Voice Recognition Systems, Employee Scheduling, Complex Integrated Solutions, Vendor Relationship Management, Business Transformation Projects, Process Redesign, People Impacts, Transformational Level Change Management, Project Plan, Project Schedule",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,14,JOB_0336986,0.553092360496521,IT Program Manager with Security Clearance,ClearanceJobs,"Chantilly, VA",Mid senior,Onsite,"Agile, Software Development, Jira, Project Management, Requirements Gathering, Risk Management, Teamwork, Communication, Reporting, Waterfall, Budgeting",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,15,JOB_0395523,0.5519294738769531,Salesforce Technical Project Manager,Zortech Solutions,"Missouri, United States",Mid senior,Onsite,"Salesforce, Project Management, Agile, Service Cloud, PD1, Jira, Apex packages, Rally, Executive communication, Presentation skills, Analytical skills, Problem solving, Software development lifecycle, Agile methodologies, Technical issue resolution, Business communication, Development standards, Best practices, Timelines, Quality metrics",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,16,JOB_0449611,0.5472046136856079,"Project Manager _ San Jose, CA",HCLTech,"San Jose, CA",Mid senior,Onsite,"Project Management, Infrastructure Projects, Migrations, Mergers and Acquisitions, PMP Certification, ITIL Certification, Agile, Scrum, MS Dynamics, Jira, Clarity, MS Project, Timeline Pro, Communication Skills, Stakeholder Management, Team Collaboration, Project Charter Creation, Project Management Documents, PMO Dashboards, Project Schedule Updates, Gantt Charts, Project Milestones, Critical Path, Status Reports, Stakeholder Management, Meeting/Seminar Scheduling, Action Item Agreement, Project Dashboard Tracking/Reporting, Senior Leadership Reviews",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,17,JOB_0233133,0.5471944212913513,"Technical Project Manager at Minneapolis, MN Day 1 Onsite ( Only Locals)",ExaTech Inc,"Minneapolis, MN",Mid senior,Onsite,"Agile, Scrum Master, Jira, Manuscript, Project Management, Financial Domain Experience, Daily Scrums, Product Backlog, Requirement Documentation, Support Tickets, Engineering, Customer Success, Senior Management, CrossFunctional Teams, Leadership, Business Requirements, Project Timelines, Time Estimating, Team Estimates, Iteration Execution, Stakeholder Communication, Project Conflicts, Dynamic Business Requirements, Team Leads, Post Mortem Analysis, Root Cause Analysis, Continuous Improvement, Velocity, Quality, Principles, Rules, Processes, Impediments, High Level Project Readouts",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,18,JOB_0128302,0.54640793800354,Scrum Master/Service Delivery Manager,Michael Page,"Montreal, Quebec, Canada",Mid senior,Onsite,"Scrum Master, Jira, Agile, DevOps, Cloud, Rally Enterprise Software, Banking, Financial services",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,19,JOB_0448280,0.545444130897522,"Project Manager, Agile",Softchoice,"Toronto, Ontario, Canada",Associate,Onsite,"Agile Project Management, Cloud Transformation, DevOps methodologies, SCRUM, PMIACP, CSM, Communication, Problemsolving, Time management, Scrum, Organizational skills, Cloud Deployment, Cloud Migration, Analytical skills, Planning skills",5.672898999819154
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,20,JOB_0467810,0.544139564037323,Level III Assistant Project Manager,Experfy,"Arlington, VA",Mid senior,Onsite,"Communication skills, Project management applications (Gitlab Jira), Documentation and knowledge management systems, Technical writing skills, Agile development process, Scaled Agile Framework, Computer science, Data science, Autonomy, Artificial intelligence, Selfstarter, Collaborative environment, Virtual teamwork, Versatile, Organization, Coordination, Process management, Multitasking, Knowledge management, Transparency, Information sharing, Task management, Onboarding, User access, Role management, Troubleshooting, Prioritization, Presentations, Reports, Secret security clearance",5.672898999819154
Q18,technical project manager for software development teams,project_management,dense_pca128,1,JOB_0237670,0.7768374681472778,Technical Project Manager,VeeAR Projects Inc.,"Austin, TX",Associate,Onsite,"Dialog Building Platforms, Project Management, Feature Development Lifecycle, Technology Roadmap, Requirements Prioritization, Risk Management, Program Management, Leadership, Collaboration, Engineering, Quality, Operations, Business Stakeholder Management",5.264883000108966
